DoubletNumber,X,Y,Z,Idx_A,Idx_B,Angle,A_Shift,B_Shift
3,-228.4222363930516,493.14744263515064,4820.0,1,0,0,-70,70
3,-232.7466293881231,491.366159483752,4840.0,1,0,0,-70,70
3,-237.0539549923436,489.61867829777793,4860.0,1,0,0,-70,70
3,-241.34111980189113,487.90531141920104,4880.0,1,0,0,-70,70
3,-245.6050304129437,486.22637118999415,4900.0,1,0,0,-70,70
3,-249.84259342167937,484.58216995213013,4920.0,1,0,0,-70,70
3,-254.05071542427606,482.97302004758166,4940.0,1,0,0,-70,70
3,-258.2263030169119,481.3992338183216,4960.0,1,0,0,-70,70
3,-262.36626279576495,479.8611236063227,4980.0,1,0,0,-70,70
3,-266.46750135701313,478.3590017535578,5000.0,1,0,0,-70,70
3,-270.5269252968345,476.89318060199963,5020.0,1,0,0,-70,70
3,-274.5414412114071,475.463972493621,5040.0,1,0,0,-70,70
3,-278.50795569690894,474.0716897703946,5060.0,1,0,0,-70,70
3,-282.423375349518,472.7166447742934,5080.0,1,0,0,-70,70
3,-286.2846067654124,471.3991498472901,5100.0,1,0,0,-70,70
3,-290.08855654077,470.1195173313575,5120.0,1,0,0,-70,70
3,-293.832131271769,468.8780595684683,5140.0,1,0,0,-70,70
3,-297.5122375545874,467.6750889005954,5160.0,1,0,0,-70,70
3,-301.12578198540314,466.5109176697116,5180.0,1,0,0,-70,70
3,-304.6696711603942,465.3858582177895,5200.0,1,0,0,-70,70
3,-308.14081167573875,464.30022288680215,5220.0,1,0,0,-70,70
3,-311.53611012761473,463.2543240187222,5240.0,1,0,0,-70,70
3,-314.8524731122002,462.2484739555224,5260.0,1,0,0,-70,70
3,-318.0868072256731,461.28298503917557,5280.0,1,0,0,-70,70
3,-321.2360190642115,460.3581696116545,5300.0,1,0,0,-70,70
3,-324.2970152239936,459.47434001493207,5320.0,1,0,0,-70,70
3,-327.26670230119703,458.6318085909809,5340.0,1,0,0,-70,70
3,-330.1419868920002,457.8308876817739,5360.0,1,0,0,-70,70
3,-332.9197755925809,457.07188962928376,5380.0,1,0,0,-70,70
3,-335.59697499911726,456.3551267754834,5400.0,1,0,0,-70,70
3,-338.1704917077873,455.68091146234553,5420.0,1,0,0,-70,70
3,-340.637232314769,455.0495560318429,5440.0,1,0,0,-70,70
3,-342.99410341624025,454.4613728259483,5460.0,1,0,0,-70,70
3,-345.23801160837934,453.9166741866346,5480.0,1,0,0,-70,70
3,-347.3658634873642,453.41577245587456,5500.0,1,0,0,-70,70
3,-349.3745656493728,452.95897997564094,5520.0,1,0,0,-70,70
3,-351.26102469058316,452.54660908790646,5540.0,1,0,0,-70,70
3,-353.02214720717336,452.1789721346441,5560.0,1,0,0,-70,70
3,-354.6548397953214,451.8563814578265,5580.0,1,0,0,-70,70
3,-356.1560090512052,451.57914939942646,5600.0,1,0,0,-70,70
3,-357.522561571003,451.3475883014167,5620.0,1,0,0,-70,70
3,-358.7514039508927,451.1620105057702,5640.0,1,0,0,-70,70
3,-359.83944278705235,451.0227283544596,5660.0,1,0,0,-70,70
3,-360.7835846756598,450.9300541894577,5680.0,1,0,0,-70,70
3,-361.5807362128933,450.88430035273734,5700.0,1,0,0,-70,70
3,-362.22780399493087,450.8857791862713,5720.0,1,0,0,-70,70
3,-362.7216946179503,450.93480303203233,5740.0,1,0,0,-70,70
3,-363.05931467812997,451.03168423199315,5760.0,1,0,0,-70,70
3,-363.23757077164754,451.1767351281268,5780.0,1,0,0,-70,70
3,-363.2533694946813,451.3702680624058,5800.0,1,0,0,-70,70
3,-363.103617443409,451.61259537680303,5820.0,1,0,0,-70,70
3,-362.785221214009,451.9040294132913,5840.0,1,0,0,-70,70
3,-362.2950874026591,452.2448825138434,5860.0,1,0,0,-70,70
3,-361.6301226055374,452.635467020432,5880.0,1,0,0,-70,70
3,-360.78723341882187,453.07609527503007,5900.0,1,0,0,-70,70
3,-359.76332643869057,453.56707961961024,5920.0,1,0,0,-70,70
3,-358.55530826132144,454.10873239614546,5940.0,1,0,0,-70,70
3,-357.1600854828927,454.70136594660835,5960.0,1,0,0,-70,70
3,-355.57502640398496,455.3451727565371,5980.0,1,0,0,-70,70
3,-353.8013617962914,456.0393426309374,6000.0,1,0,0,-70,70
3,-351.8422469244884,456.78256578489066,6020.0,1,0,0,-70,70
3,-349.70085113681455,457.57352877744756,6040.0,1,0,0,-70,70
3,-347.38034378150894,458.4109181676588,6060.0,1,0,0,-70,70
3,-344.8838942068105,459.29342051457473,6080.0,1,0,0,-70,70
3,-342.214671760958,460.2197223772462,6100.0,1,0,0,-70,70
3,-339.37584579219055,461.1885103147238,6120.0,1,0,0,-70,70
3,-336.37058564874684,462.1984708860581,6140.0,1,0,0,-70,70
3,-333.2020606788659,463.2482906502997,6160.0,1,0,0,-70,70
3,-329.87344023078657,464.33665616649904,6180.0,1,0,0,-70,70
3,-326.38789365274783,465.4622539937069,6200.0,1,0,0,-70,70
3,-322.7485902929885,466.62377069097397,6220.0,1,0,0,-70,70
3,-318.9586994997477,467.8198928173506,6240.0,1,0,0,-70,70
3,-315.021390621264,469.0493069318876,6260.0,1,0,0,-70,70
3,-310.9398330057766,470.31069959363555,6280.0,1,0,0,-70,70
3,-306.7171960015242,471.602757361645,6300.0,1,0,0,-70,70
3,-302.35664895674586,472.9241667949665,6320.0,1,0,0,-70,70
3,-297.8613612196804,474.2736144526508,6340.0,1,0,0,-70,70
3,-293.23450213856677,475.6497868937484,6360.0,1,0,0,-70,70
3,-288.4792410616439,477.05137067730993,6380.0,1,0,0,-70,70
3,-283.5987473371506,478.477052362386,6400.0,1,0,0,-70,70
3,-278.5961903133258,479.92551850802727,6420.0,1,0,0,-70,70
3,-273.4747393384085,481.3954556732843,6440.0,1,0,0,-70,70
3,-268.2375637606375,482.88555041720764,6460.0,1,0,0,-70,70
3,-262.8878329282518,484.39448929884793,6480.0,1,0,0,-70,70
3,-257.4287161894903,485.92095887725577,6500.0,1,0,0,-70,70
3,-251.86338289259174,487.4636457114819,6520.0,1,0,0,-70,70
3,-246.19500238579525,489.0212363605767,6540.0,1,0,0,-70,70
3,-240.42674401733964,490.59241738359094,6560.0,1,0,0,-70,70
3,-234.56177713546379,492.17587533957516,6580.0,1,0,0,-70,70
3,-228.6032710884067,493.7702967875799,6600.0,1,0,0,-70,70
3,-222.55439522440713,495.37436828665597,6620.0,1,0,0,-70,70
3,-216.41831889170408,496.9867763958537,6640.0,1,0,0,-70,70
3,-210.1982114385365,498.6062076742239,6660.0,1,0,0,-70,70
3,-203.89724221314322,500.2313486808171,6680.0,1,0,0,-70,70
3,-197.5185805637632,501.86088597468404,6700.0,1,0,0,-70,70
3,-191.0653958386353,503.493506114875,6720.0,1,0,0,-70,70
3,-184.5408573859984,505.12789566044097,6740.0,1,0,0,-70,70
3,-177.94813455409155,506.76274117043226,6760.0,1,0,0,-70,70
3,-171.2903966911535,508.39672920389967,6780.0,1,0,0,-70,70
3,-164.57081314542322,510.0285463198936,6800.0,1,0,0,-70,70
3,-157.7925532651396,511.6568790774649,6820.0,1,0,0,-70,70
3,-150.95878639854158,513.2804140356641,6840.0,1,0,0,-70,70
3,-144.07268189386804,514.8978377535417,6860.0,1,0,0,-70,70
3,-137.1374090993579,516.5078367901482,6880.0,1,0,0,-70,70
3,-130.15613736325008,518.1090977045345,6900.0,1,0,0,-70,70
3,-123.13203603378349,519.7003070557512,6920.0,1,0,0,-70,70
3,-116.06827445919697,521.2801514028486,6940.0,1,0,0,-70,70
3,-108.96802198772947,522.8473173048776,6960.0,1,0,0,-70,70
3,-101.83444796761995,524.4004913208887,6980.0,1,0,0,-70,70
3,-94.67072174710721,525.9383600099324,7000.0,1,0,0,-70,70
3,-87.48001267443026,527.4596099310595,7020.0,1,0,0,-70,70
3,-80.26549009782796,528.9629276433203,7040.0,1,0,0,-70,70
3,-73.03032336553919,530.4469997057657,7060.0,1,0,0,-70,70
3,-65.77768182580294,531.9105126774465,7080.0,1,0,0,-70,70
3,-58.51073482685797,533.3521531174126,7100.0,1,0,0,-70,70
3,-51.232651716943394,534.7706075847152,7120.0,1,0,0,-70,70
3,-43.9466018442979,536.164562638405,7140.0,1,0,0,-70,70
3,-36.65575455716056,537.532704837532,7160.0,1,0,0,-70,70
3,-29.363279203770176,538.8737207411472,7180.0,1,0,0,-70,70
3,-22.07234513236581,540.1862969083012,7200.0,1,0,0,-70,70
3,-14.786121691186167,541.4691198980445,7220.0,1,0,0,-70,70
3,-7.5077782284703005,542.7208762694278,7240.0,1,0,0,-70,70
3,-0.2404840924569953,543.9402525815017,7260.0,1,0,0,-70,70
3,7.01259136861475,545.1259353933167,7280.0,1,0,0,-70,70
3,14.248278806506022,546.2766112639235,7300.0,1,0,0,-70,70
3,21.463408872977993,547.3909667523726,7320.0,1,0,0,-70,70
3,28.654812219791637,548.4676884177147,7340.0,1,0,0,-70,70
3,35.81931949870818,549.5054628190005,7360.0,1,0,0,-70,70
3,42.9537613614886,550.5029765152806,7380.0,1,0,0,-70,70
3,50.05496845989404,551.4589160656053,7400.0,1,0,0,-70,70
3,57.11977144568564,552.3719680290254,7420.0,1,0,0,-70,70
3,64.14500097062438,553.2408189645915,7440.0,1,0,0,-70,70
3,71.12748768647145,554.0641554313544,7460.0,1,0,0,-70,70
3,78.06406224498801,554.8406639883643,7480.0,1,0,0,-70,70
3,84.95155529793487,555.5690311946721,7500.0,1,0,0,-70,70
3,91.78679749707337,556.2479436093283,7520.0,1,0,0,-70,70
3,98.56661949416463,556.8760877913836,7540.0,1,0,0,-70,70
3,105.28785194096963,557.4521502998884,7560.0,1,0,0,-70,70
3,111.94732548924941,557.9748176938937,7580.0,1,0,0,-70,70
3,118.5418707907653,558.4427765324498,7600.0,1,0,0,-70,70
3,125.06831849727797,558.8547133746072,7620.0,1,0,0,-70,70
3,131.523499260549,559.2093147794167,7640.0,1,0,0,-70,70
3,137.90424373233924,559.5052673059289,7660.0,1,0,0,-70,70
3,144.20738256440973,559.7412575131942,7680.0,1,0,0,-70,70
3,150.42974640852162,559.9159719602637,7700.0,1,0,0,-70,70
3,156.56816591643593,560.0280972061873,7720.0,1,0,0,-70,70
3,162.61947173991405,560.0763198100162,7740.0,1,0,0,-70,70
3,168.5804945307168,560.059326330801,7760.0,1,0,0,-70,70
3,174.44806494060526,559.9758033275918,7780.0,1,0,0,-70,70
3,180.2190136213407,559.8244373594396,7800.0,1,0,0,-70,70
3,185.89017122468408,559.6039149853949,7820.0,1,0,0,-70,70
3,191.45836840239645,559.3129227645084,7840.0,1,0,0,-70,70
3,196.92043580623903,558.9501472558303,7860.0,1,0,0,-70,70
3,202.27320408797294,558.5142750184118,7880.0,1,0,0,-70,70
3,207.51350389935908,558.0039926113031,7900.0,1,0,0,-70,70
3,212.63816589215872,557.417986593555,7920.0,1,0,0,-70,70
3,217.64402071813288,556.7549435242181,7940.0,1,0,0,-70,70
3,222.52789902904257,556.013549962343,7960.0,1,0,0,-70,70
3,227.28663147664906,555.19249246698,7980.0,1,0,0,-70,70
3,231.91704871271338,554.2904575971801,8000.0,1,0,0,-70,70
3,236.41598138899656,553.3061319119937,8020.0,1,0,0,-70,70
3,240.78026015725973,552.2382019704716,8040.0,1,0,0,-70,70
3,245.00671566926405,551.0853543316641,8060.0,1,0,0,-70,70
3,249.09217857677052,549.846275554622,8080.0,1,0,0,-70,70
3,253.03347953154022,548.519652198396,8100.0,1,0,0,-70,70
3,256.82744918533433,547.1041708220365,8120.0,1,0,0,-70,70
3,260.47091818991385,545.5985179845942,8140.0,1,0,0,-70,70
3,263.96071719704,544.0013802451197,8160.0,1,0,0,-70,70
3,267.29367685847376,542.3114441626635,8180.0,1,0,0,-70,70
3,270.4666278259763,540.5273962962764,8200.0,1,0,0,-70,70
3,273.4764007513086,538.647923205009,8220.0,1,0,0,-70,70
3,276.31982628623183,536.6717114479117,8240.0,1,0,0,-70,70
3,278.99373508250716,534.597447584035,8260.0,1,0,0,-70,70
3,281.49495779189556,532.42381817243,8280.0,1,0,0,-70,70
3,283.8203250661581,530.1495097721469,8300.0,1,0,0,-70,70
3,285.9666675570559,527.7732089422366,8320.0,1,0,0,-70,70
3,287.9308159163502,525.2936022417495,8340.0,1,0,0,-70,70
3,289.7096007958019,522.7093762297361,8360.0,1,0,0,-70,70
3,291.29985284717225,520.0192174652472,8380.0,1,0,0,-70,70
3,292.6984027222223,517.2218125073334,8400.0,1,0,0,-70,70
3,293.90208107271303,514.3158479150453,8420.0,1,0,0,-70,70
3,294.90771855040566,511.30001024743336,8440.0,1,0,0,-70,70
3,295.7121458070612,508.1729860635484,8460.0,1,0,0,-70,70
3,296.3121934944408,504.93346192244087,8480.0,1,0,0,-70,70
3,296.70469226430555,501.58012438316143,8500.0,1,0,0,-70,70
3,296.8864727684164,498.11166000476067,8520.0,1,0,0,-70,70
3,296.85436565853473,494.5267553462892,8540.0,1,0,0,-70,70
3,296.6052015864214,490.82409696679764,8560.0,1,0,0,-70,70
3,296.1358112038376,487.00237142533655,8580.0,1,0,0,-70,70
3,295.4430251625444,483.06026528095657,8600.0,1,0,0,-70,70
3,294.5236741143028,478.99646509270826,8620.0,1,0,0,-70,70
3,293.37458871087415,474.80965741964235,8640.0,1,0,0,-70,70
3,291.99259960401923,470.4985288208093,8660.0,1,0,0,-70,70
3,290.37453744549936,466.06176585525986,8680.0,1,0,0,-70,70
3,288.5172328870755,461.49805508204446,8700.0,1,0,0,-70,70
3,286.41751658050885,456.80608306021384,8720.0,1,0,0,-70,70
3,284.0722191775604,451.98453634881855,8740.0,1,0,0,-70,70
3,281.47817132999126,447.0321015069092,8760.0,1,0,0,-70,70
3,278.6322036895627,441.9474650935363,8780.0,1,0,0,-70,70
3,275.5311469080355,436.72931366775066,8800.0,1,0,0,-70,70
3,272.17183163717095,431.3763337886028,8820.0,1,0,0,-70,70
3,268.55108852873025,425.8872120151433,8840.0,1,0,0,-70,70
3,264.66574823447417,420.26063490642275,8860.0,1,0,0,-70,70
3,260.51264140616416,414.4952890214918,8880.0,1,0,0,-70,70
3,256.088598695561,408.5898609194011,8900.0,1,0,0,-70,70
3,251.39045075442598,402.54303715920105,8920.0,1,0,0,-70,70
3,246.41502823452015,396.3535042999425,8940.0,1,0,0,-70,70
3,241.1591617876045,390.0199489006759,8960.0,1,0,0,-70,70
3,235.61968206544037,383.5410575204519,8980.0,1,0,0,-70,70
3,229.79341971978857,376.91551671832116,9000.0,1,0,0,-70,70
3,223.6772054024104,370.14201305333415,9020.0,1,0,0,-70,70
3,217.2678697650668,363.2192330845416,9040.0,1,0,0,-70,70
3,210.56224345951895,356.1458633709941,9060.0,1,0,0,-70,70
3,203.5571571375281,348.92059047174223,9080.0,1,0,0,-70,70
3,196.24944145085487,341.5421009458365,9100.0,1,0,0,-70,70
3,188.63592705126092,334.0090813523277,9120.0,1,0,0,-70,70
3,180.71344459050687,326.32021825026635,9140.0,1,0,0,-70,70
3,172.47882472035417,318.474198198703,9160.0,1,0,0,-70,70
3,163.9288980925637,310.4697077566883,9180.0,1,0,0,-70,70
3,155.06049535889665,302.30543348327285,9200.0,1,0,0,-70,70
3,145.87044717111402,293.98006193750734,9220.0,1,0,0,-70,70
3,136.35558418097693,285.49227967844223,9240.0,1,0,0,-70,70
3,126.51273704024663,276.84077326512823,9260.0,1,0,0,-70,70
3,116.33873640068396,268.02422925661585,9280.0,1,0,0,-70,70
3,105.83041291405027,259.04133421195587,9300.0,1,0,0,-70,70
3,94.98459723210647,249.89077469019873,9320.0,1,0,0,-70,70
3,83.7981200066136,240.57123725039506,9340.0,1,0,0,-70,70
3,72.26781188933302,231.0814084515955,9360.0,1,0,0,-70,70
3,60.39050353202552,221.41997485285063,9380.0,1,0,0,-70,70
3,48.163025586452505,211.58562301321112,9400.0,1,0,0,-70,70
3,35.58220870437489,201.57703949172748,9420.0,1,0,0,-70,70
3,22.64488353755351,191.39291084745034,9439.999999999998,1,0,0,-70,70
3,9.34788073774996,181.03192363943037,9459.999999999998,1,0,0,-70,70
3,-4.311969043274985,170.49276442671814,9479.999999999998,1,0,0,-70,70
3,-18.33783515376001,159.7741197683643,9499.999999999998,1,0,0,-70,70
3,-32.73288694194446,148.87467622341927,9519.999999999998,1,0,0,-70,70
3,-47.5002937560667,137.79312035093386,9539.999999999998,1,0,0,-70,70
3,-62.64322494436584,126.52813870995858,9559.999999999998,1,0,0,-70,70
3,-78.164849855081,115.07841785954409,9579.999999999998,1,0,0,-70,70
3,-94.0683378364509,103.44264435874088,9599.999999999998,1,0,0,-70,70
3,-110.35685823671446,91.61950476659976,9619.999999999998,1,0,0,-70,70
3,-127.03358040411041,79.60768564217113,9639.999999999998,1,0,0,-70,70
3,-144.10167368687797,67.40587354450574,9659.999999999998,1,0,0,-70,70
3,-161.56430743325603,55.01275503265401,9679.999999999998,1,0,0,-70,70
3,-179.42465099148313,42.4270166656668,9700.0,1,0,0,-70,70
3,-197.6858737097986,29.647345002594562,9720.0,1,0,0,-70,70
3,-216.35114493644107,16.672426602487803,9740.0,1,0,0,-70,70
3,-235.4236340196498,3.5009480243973314,9760.0,1,0,0,-70,70
3,-254.9065103076632,-9.868404172626327,9780.0,1,0,0,-70,70
3,-274.8029431487204,-23.436943429532562,9800.0,1,0,0,-70,70
3,-295.11610189106045,-37.20598318727073,9820.0,1,0,0,-70,70
3,-315.8491558829222,-51.176836886790426,9840.0,1,0,0,-70,70
3,-337.00527447254444,-65.35081796904078,9860.0,1,0,0,-70,70
3,-358.58762700816595,-79.72923987497128,9880.0,1,0,0,-70,70
3,-380.5993828380259,-94.3134160455314,9900.0,1,0,0,-70,70
3,-403.0437113103634,-109.1046599216705,9920.0,1,0,0,-70,70
3,-425.92378177341686,-124.10428494433796,9940.0,1,0,0,-70,70
3,-449.24276357542544,-139.31360455448308,9960.0,1,0,0,-70,70
3,-473.0038260646278,-154.73393219305535,9980.0,1,0,0,-70,70
3,-497.21013858926324,-170.36658130100417,10000.0,1,0,0,-70,70
4,437.5,757.77,0.0,1,0,0,-70,70
4,437.540979008029,757.7611631672419,19.999999999999996,1,0,0,-70,70
4,437.53388086231445,757.7627605531912,40.0,1,0,0,-70,70
4,437.4794111506955,757.774358346783,60.0,1,0,0,-70,70
4,437.37827546101124,757.7955227369519,80.0,1,0,0,-70,70
4,437.2311793811007,757.8258199126326,100.0,1,0,0,-70,70
4,437.03882849880296,757.8648160627604,120.00000000000001,1,0,0,-70,70
4,436.8019284019572,757.9120773762701,140.0,1,0,0,-70,70
4,436.52118467840234,757.9671700420961,160.00000000000003,1,0,0,-70,70
4,436.19730291597756,758.0296602491737,180.00000000000003,1,0,0,-70,70
4,435.830988702522,758.0991141864376,200.00000000000003,1,0,0,-70,70
4,435.42294762587466,758.1750980428226,220.00000000000003,1,0,0,-70,70
4,434.97388527387454,758.2571780072637,240.00000000000003,1,0,0,-70,70
4,434.4845072343609,758.3449202686957,260.00000000000006,1,0,0,-70,70
4,433.95551909517275,758.4378910160533,280.00000000000006,1,0,0,-70,70
4,433.387626444149,758.5356564382716,300.00000000000006,1,0,0,-70,70
4,432.7815348691291,758.6377827242853,320.00000000000006,1,0,0,-70,70
4,432.1379499579518,758.7438360630294,340.00000000000006,1,0,0,-70,70
4,431.45757729845633,758.8533826434385,360.00000000000006,1,0,0,-70,70
4,430.7411224784817,758.9659886544478,380.00000000000006,1,0,0,-70,70
4,429.9892910858671,759.0812202849918,400.00000000000006,1,0,0,-70,70
4,429.20278870845146,759.1986437240055,420.00000000000006,1,0,0,-70,70
4,428.382320934074,759.3178251604238,440.0000000000001,1,0,0,-70,70
4,427.5285933505738,759.4383307831816,460.0000000000001,1,0,0,-70,70
4,426.64231154578977,759.5597267812137,480.0000000000001,1,0,0,-70,70
4,425.7241811075612,759.6815793434549,500.0000000000001,1,0,0,-70,70
4,424.7749076237271,759.8034546588402,520.0000000000001,1,0,0,-70,70
4,423.7951966821265,759.9249189163041,540.0000000000001,1,0,0,-70,70
4,422.78575387059846,760.0455383047821,560.0000000000001,1,0,0,-70,70
4,421.7472847769822,760.1648790132083,580.0000000000001,1,0,0,-70,70
4,420.6804949891167,760.2825072305179,600.0000000000001,1,0,0,-70,70
4,419.5860900948409,760.3979891456461,620.0000000000001,1,0,0,-70,70
4,418.46477568199424,760.5108909475272,640.0000000000001,1,0,0,-70,70
4,417.31725733841563,760.6207788250964,660.0000000000001,1,0,0,-70,70
4,416.14424065194396,760.7272189672883,680.0000000000001,1,0,0,-70,70
4,414.94643121041855,760.8297775630381,700.0000000000001,1,0,0,-70,70
4,413.72453460167844,760.9280208012804,720.0000000000001,1,0,0,-70,70
4,412.47925641356267,761.02151487095,740.0000000000001,1,0,0,-70,70
4,411.21130223391026,761.1098259609819,760.0,1,0,0,-70,70
4,409.9213776505605,761.1925202603109,780.0,1,0,0,-70,70
4,408.61018825135216,761.2691639578719,800.0,1,0,0,-70,70
4,407.2784396241246,761.3393232425998,820.0,1,0,0,-70,70
4,405.92683735671676,761.4025643034292,840.0000000000001,1,0,0,-70,70
4,404.55608703696777,761.4584533292953,860.0000000000001,1,0,0,-70,70
4,403.1668942527167,761.5065565091328,880.0000000000001,1,0,0,-70,70
4,401.75996459180266,761.5464400318765,900.0000000000001,1,0,0,-70,70
4,400.33600364206467,761.5776700864612,920.0000000000001,1,0,0,-70,70
4,398.8957169913418,761.5998128618221,940.0000000000001,1,0,0,-70,70
4,397.43981022747323,761.6124345468936,960.0000000000001,1,0,0,-70,70
4,395.96898893829797,761.615101330611,980.0000000000001,1,0,0,-70,70
4,394.4839587116551,761.6073794019088,1000.0000000000001,1,0,0,-70,70
4,392.98542513538376,761.5888349497219,1020.0000000000001,1,0,0,-70,70
4,391.47409379732295,761.5590341629854,1040.0000000000002,1,0,0,-70,70
4,389.9506702853118,761.5175432306339,1060.0,1,0,0,-70,70
4,388.41586018718937,761.4639283416022,1079.9999999999998,1,0,0,-70,70
4,386.87036909079484,761.3977556848256,1099.9999999999998,1,0,0,-70,70
4,385.31490258396707,761.3185914492385,1119.9999999999998,1,0,0,-70,70
4,383.7501662545454,761.226001823776,1139.9999999999998,1,0,0,-70,70
4,382.17686569036874,761.1195529973728,1159.9999999999998,1,0,0,-70,70
4,380.59570647927615,760.9988111589638,1179.9999999999998,1,0,0,-70,70
4,379.00739420910685,760.8633424974842,1199.9999999999998,1,0,0,-70,70
4,377.4126344676999,760.712713201868,1219.9999999999998,1,0,0,-70,70
4,375.8121328428942,760.5464894610509,1239.9999999999998,1,0,0,-70,70
4,374.2065949225291,760.3642374639675,1259.9999999999998,1,0,0,-70,70
4,372.5967262944435,760.1655233995525,1279.9999999999998,1,0,0,-70,70
4,370.98323254647653,759.9499134567409,1299.9999999999998,1,0,0,-70,70
4,369.36681926646725,759.7169738244675,1319.9999999999998,1,0,0,-70,70
4,367.7481920422548,759.4662706916672,1339.9999999999998,1,0,0,-70,70
4,366.1280564616782,759.1973702472749,1359.9999999999998,1,0,0,-70,70
4,364.5071181125765,758.9098386802251,1379.9999999999998,1,0,0,-70,70
4,362.8860825827889,758.6032421794531,1399.9999999999998,1,0,0,-70,70
4,361.26565546015445,758.2771469338937,1419.9999999999998,1,0,0,-70,70
4,359.64654233251207,757.9311191324815,1439.9999999999998,1,0,0,-70,70
4,358.0294487877011,757.5647249641517,1459.9999999999998,1,0,0,-70,70
4,356.4150804135604,757.1775306178387,1479.9999999999998,1,0,0,-70,70
4,354.8041427979292,756.7691022824777,1499.9999999999998,1,0,0,-70,70
4,353.1973415286465,756.3390061470036,1519.9999999999998,1,0,0,-70,70
4,351.5953821935515,755.886808400351,1539.9999999999998,1,0,0,-70,70
4,349.998970380483,755.4120752314549,1559.9999999999998,1,0,0,-70,70
4,348.40881167728037,754.9143728292503,1579.9999999999998,1,0,0,-70,70
4,346.8256116717826,754.3932673826716,1600.0000000000002,1,0,0,-70,70
4,345.2500759518288,753.8483250806543,1620.0000000000002,1,0,0,-70,70
4,343.6829101052579,753.2791121121327,1640.0000000000002,1,0,0,-70,70
4,342.1248197199092,752.6851946660416,1660.0000000000002,1,0,0,-70,70
4,340.5765103836216,752.0661389313165,1680.0000000000002,1,0,0,-70,70
4,339.03868768423433,751.4215110968917,1700.0000000000002,1,0,0,-70,70
4,337.5120572095864,750.7508773517022,1720.0000000000002,1,0,0,-70,70
4,335.9973245475168,750.053803884683,1740.0000000000002,1,0,0,-70,70
4,334.4951952858648,749.3298568847688,1760.0000000000002,1,0,0,-70,70
4,333.0063750124693,748.5786025408945,1780.0,1,0,0,-70,70
4,331.5315693151695,747.7996070419949,1800.0,1,0,0,-70,70
4,330.07148378180443,746.9924365770049,1820.0,1,0,0,-70,70
4,328.6268240002132,746.1566573348595,1840.0,1,0,0,-70,70
4,327.1982955582349,745.2918355044933,1860.0,1,0,0,-70,70
4,325.7866040437086,744.3975372748412,1880.0,1,0,0,-70,70
4,324.3924550444733,743.4733288348382,1900.0,1,0,0,-70,70
4,323.01655414836824,742.5187763734191,1920.0,1,0,0,-70,70
4,321.65960694323235,741.5334460795187,1940.0,1,0,0,-70,70
4,320.3223190169048,740.5169041420719,1960.0,1,0,0,-70,70
4,319.0053922477751,739.4687217223213,1980.0,1,0,0,-70,70
4,317.70930340819035,738.3887717234555,2000.0,1,0,0,-70,70
4,316.4341788882845,737.277396716246,2020.0,1,0,0,-70,70
4,315.1801147655729,736.1349799038184,2040.0,1,0,0,-70,70
4,313.9472071175709,734.9619044892987,2060.0,1,0,0,-70,70
4,312.73555202179404,733.758553675813,2080.0,1,0,0,-70,70
4,311.5452455557577,732.5253106664867,2100.0,1,0,0,-70,70
4,310.3763837969773,731.2625586644456,2120.0,1,0,0,-70,70
4,309.22906282296816,729.9706808728157,2140.0,1,0,0,-70,70
4,308.10337871124585,728.6500604947229,2160.0,1,0,0,-70,70
4,306.9994275393256,727.3010807332928,2180.0,1,0,0,-70,70
4,305.9173053847231,725.9241247916515,2200.0,1,0,0,-70,70
4,304.85710832495346,724.5195758729244,2220.0,1,0,0,-70,70
4,303.8189324375323,723.0878171802377,2240.0,1,0,0,-70,70
4,302.8028737999749,721.629231916717,2260.0,1,0,0,-70,70
4,301.80902848979684,720.1442032854883,2280.0,1,0,0,-70,70
4,300.83749258451337,718.6331144896773,2300.0,1,0,0,-70,70
4,299.8883621616401,717.0963487324099,2320.0,1,0,0,-70,70
4,298.9617332986922,715.5342892168118,2340.0,1,0,0,-70,70
4,298.0577020731852,713.9473191460088,2360.0,1,0,0,-70,70
4,297.1763645626346,712.3358217231267,2380.0,1,0,0,-70,70
4,296.3178168445557,710.7001801512918,2400.0,1,0,0,-70,70
4,295.482154996464,709.0407776336292,2420.0,1,0,0,-70,70
4,294.6694750958748,707.3579973732651,2440.0,1,0,0,-70,70
4,293.8798732203037,705.6522225733253,2460.0,1,0,0,-70,70
4,293.113445447266,703.9238364369356,2480.0,1,0,0,-70,70
4,292.370287854277,702.1732221672216,2500.0,1,0,0,-70,70
4,291.6504965188524,700.4007629673097,2520.0,1,0,0,-70,70
4,290.95416751850735,698.6068420403251,2540.0,1,0,0,-70,70
4,290.28139693075735,696.7918425893939,2560.0,1,0,0,-70,70
4,289.63228083311793,694.9561478176419,2580.0,1,0,0,-70,70
4,289.00691530310434,693.100140928195,2600.0,1,0,0,-70,70
4,288.4053964182321,691.2242051241788,2620.0,1,0,0,-70,70
4,287.82782025601654,689.3287236087191,2640.0,1,0,0,-70,70
4,287.27428289397324,687.414079584942,2660.0,1,0,0,-70,70
4,286.74488040961734,685.4806562559731,2680.0,1,0,0,-70,70
4,286.23970888046455,683.5288368249384,2700.0,1,0,0,-70,70
4,285.7588643840302,681.5590044949636,2720.0,1,0,0,-70,70
4,285.3024429978296,679.5715424691745,2740.0,1,0,0,-70,70
